time,power,energy_generation_costs,unit,heat,energy_cashflow,simulation
2019-01-01 13:00:00,0,0,Unit 10,0,,example_01d_base
2019-01-01 14:00:00,0,0,Unit 10,0,,example_01d_base
2019-01-01 15:00:00,0,0,Unit 10,0,,example_01d_base
2019-01-01 16:00:00,0,0,Unit 10,0,,example_01d_base
2019-01-01 17:00:00,0,0,Unit 10,0,,example_01d_base
2019-01-01 18:00:00,0,0,Unit 10,0,,example_01d_base
2019-01-01 19:00:00,0,0,Unit 10,0,,example_01d_base
2019-01-01 20:00:00,0,0,Unit 10,0,,example_01d_base
2019-01-01 21:00:00,-10800,0,demand_north_1,,0,example_01d_base
2019-01-01 22:00:00,-11200,0,demand_north_1,,0,example_01d_base
2019-01-01 23:00:00,-11600,0,demand_north_1,,0,example_01d_base
2019-01-01 21:00:00,-10800,0,demand_north_2,,0,example_01d_base
2019-01-01 22:00:00,-11200,0,demand_north_2,,0,example_01d_base
2019-01-01 23:00:00,-11600,0,demand_north_2,,0,example_01d_base
2019-01-01 21:00:00,-2160,0,demand_east,,0,example_01d_base
2019-01-01 22:00:00,-2240,0,demand_east,,0,example_01d_base
2019-01-01 23:00:00,-2320,0,demand_east,,0,example_01d_base
2019-01-01 21:00:00,-4800,0,demand_south,,0,example_01d_base
2019-01-01 22:00:00,-4200,0,demand_south,,0,example_01d_base
2019-01-01 23:00:00,-3600,0,demand_south,,0,example_01d_base
2019-01-01 21:00:00,-3200,0,demand_west,,0,example_01d_base
2019-01-01 22:00:00,-2800,0,demand_west,,0,example_01d_base
2019-01-01 23:00:00,-2400,0,demand_west,,0,example_01d_base
2019-01-01 21:00:00,0,0,Unit 11,0,0,example_01d_base
2019-01-01 22:00:00,0,0,Unit 11,0,0,example_01d_base
2019-01-01 23:00:00,0,0,Unit 11,0,0,example_01d_base
2019-01-01 21:00:00,0,0,Unit 12,0,0,example_01d_base
2019-01-01 22:00:00,0,0,Unit 12,0,0,example_01d_base
2019-01-01 23:00:00,0,0,Unit 12,0,0,example_01d_base
2019-01-01 21:00:00,0,0,Unit 13,0,0,example_01d_base
2019-01-01 22:00:00,0,0,Unit 13,0,0,example_01d_base
2019-01-01 23:00:00,0,0,Unit 13,0,0,example_01d_base
2019-01-01 21:00:00,0,0,Unit 14,0,0,example_01d_base
2019-01-01 22:00:00,0,0,Unit 14,0,0,example_01d_base
2019-01-01 23:00:00,0,0,Unit 14,0,0,example_01d_base
2019-01-01 21:00:00,0,0,Unit 15,0,0,example_01d_base
2019-01-01 22:00:00,0,0,Unit 15,0,0,example_01d_base
2019-01-01 23:00:00,0,0,Unit 15,0,0,example_01d_base
2019-01-01 21:00:00,0,0,Unit 16,0,0,example_01d_base
2019-01-01 22:00:00,0,0,Unit 16,0,0,example_01d_base
2019-01-01 23:00:00,0,0,Unit 16,0,0,example_01d_base
2019-01-01 21:00:00,0,0,Unit 17,0,0,example_01d_base
2019-01-01 22:00:00,0,0,Unit 17,0,0,example_01d_base
2019-01-01 23:00:00,0,0,Unit 17,0,0,example_01d_base
2019-01-01 21:00:00,0,0,Unit 18,0,0,example_01d_base
2019-01-01 22:00:00,0,0,Unit 18,0,0,example_01d_base
2019-01-01 23:00:00,0,0,Unit 18,0,0,example_01d_base
2019-01-01 21:00:00,0,0,Unit 19,0,0,example_01d_base
2019-01-01 22:00:00,0,0,Unit 19,0,0,example_01d_base
2019-01-01 23:00:00,0,0,Unit 19,0,0,example_01d_base
2019-01-01 21:00:00,0,0,Unit 20,0,0,example_01d_base
2019-01-01 22:00:00,0,0,Unit 20,0,0,example_01d_base
2019-01-01 23:00:00,0,0,Unit 20,0,0,example_01d_base
2019-01-01 21:00:00,0,0,Unit 26,0,0,example_01d_base
2019-01-01 22:00:00,0,0,Unit 26,0,0,example_01d_base
2019-01-01 23:00:00,0,0,Unit 26,0,0,example_01d_base
2019-01-01 21:00:00,0,0,Unit 27,0,0,example_01d_base
2019-01-01 22:00:00,0,0,Unit 27,0,0,example_01d_base
2019-01-01 23:00:00,0,0,Unit 27,0,0,example_01d_base
2019-01-01 21:00:00,0,0,Unit 28,0,0,example_01d_base
2019-01-01 22:00:00,0,0,Unit 28,0,0,example_01d_base
2019-01-01 23:00:00,0,0,Unit 28,0,0,example_01d_base
2019-01-01 21:00:00,0,0,Unit 29,0,0,example_01d_base
2019-01-01 22:00:00,0,0,Unit 29,0,0,example_01d_base
2019-01-01 23:00:00,0,0,Unit 29,0,0,example_01d_base
2019-01-01 21:00:00,0,0,Unit 30,0,0,example_01d_base
2019-01-01 22:00:00,0,0,Unit 30,0,0,example_01d_base
2019-01-01 23:00:00,0,0,Unit 30,0,0,example_01d_base
2019-01-01 21:00:00,0,0,Unit 31,0,0,example_01d_base
2019-01-01 22:00:00,0,0,Unit 31,0,0,example_01d_base
2019-01-01 23:00:00,0,0,Unit 31,0,0,example_01d_base
2019-01-01 21:00:00,0,0,Unit 32,0,0,example_01d_base
2019-01-01 22:00:00,0,0,Unit 32,0,0,example_01d_base
2019-01-01 23:00:00,0,0,Unit 32,0,0,example_01d_base
2019-01-01 21:00:00,0,0,Unit 33,0,0,example_01d_base
2019-01-01 22:00:00,0,0,Unit 33,0,0,example_01d_base
2019-01-01 23:00:00,0,0,Unit 33,0,0,example_01d_base
2019-01-01 21:00:00,0,0,Unit 34,0,0,example_01d_base
2019-01-01 22:00:00,0,0,Unit 34,0,0,example_01d_base
2019-01-01 23:00:00,0,0,Unit 34,0,0,example_01d_base
2019-01-01 21:00:00,0,0,Unit 35,0,0,example_01d_base
2019-01-01 22:00:00,0,0,Unit 35,0,0,example_01d_base
2019-01-01 23:00:00,0,0,Unit 35,0,0,example_01d_base
2019-01-01 21:00:00,0,0,Unit 36,0,0,example_01d_base
2019-01-01 22:00:00,0,0,Unit 36,0,0,example_01d_base
2019-01-01 23:00:00,0,0,Unit 36,0,0,example_01d_base
2019-01-01 21:00:00,0,0,Unit 37,0,0,example_01d_base
2019-01-01 22:00:00,0,0,Unit 37,0,0,example_01d_base
2019-01-01 23:00:00,0,0,Unit 37,0,0,example_01d_base
2019-01-01 21:00:00,0,0,Unit 38,0,0,example_01d_base
2019-01-01 22:00:00,0,0,Unit 38,0,0,example_01d_base
2019-01-01 23:00:00,0,0,Unit 38,0,0,example_01d_base
2019-01-01 21:00:00,0,0,Unit 39,0,0,example_01d_base
2019-01-01 22:00:00,0,0,Unit 39,0,0,example_01d_base
2019-01-01 23:00:00,0,0,Unit 39,0,0,example_01d_base
2019-01-01 21:00:00,0,0,Unit 40,0,0,example_01d_base
2019-01-01 22:00:00,0,0,Unit 40,0,0,example_01d_base
2019-01-01 23:00:00,0,0,Unit 40,0,0,example_01d_base
2019-01-01 21:00:00,0,0,Unit 21,0,0,example_01d_base
2019-01-01 22:00:00,0,0,Unit 21,0,0,example_01d_base
2019-01-01 23:00:00,0,0,Unit 21,0,0,example_01d_base
2019-01-01 21:00:00,0,0,Unit 22,0,0,example_01d_base
2019-01-01 22:00:00,0,0,Unit 22,0,0,example_01d_base
2019-01-01 23:00:00,0,0,Unit 22,0,0,example_01d_base
2019-01-01 21:00:00,0,0,Unit 23,0,0,example_01d_base
2019-01-01 22:00:00,0,0,Unit 23,0,0,example_01d_base
2019-01-01 23:00:00,0,0,Unit 23,0,0,example_01d_base
2019-01-01 21:00:00,0,0,Unit 24,0,0,example_01d_base
2019-01-01 22:00:00,0,0,Unit 24,0,0,example_01d_base
2019-01-01 23:00:00,0,0,Unit 24,0,0,example_01d_base
2019-01-01 21:00:00,0,0,Unit 25,0,0,example_01d_base
2019-01-01 22:00:00,0,0,Unit 25,0,0,example_01d_base
2019-01-01 23:00:00,0,0,Unit 25,0,0,example_01d_base
2019-01-01 21:00:00,0,0,Unit 41,0,0,example_01d_base
2019-01-01 22:00:00,0,0,Unit 41,0,0,example_01d_base
2019-01-01 23:00:00,0,0,Unit 41,0,0,example_01d_base
2019-01-01 21:00:00,0,0,Unit 42,0,0,example_01d_base
2019-01-01 22:00:00,0,0,Unit 42,0,0,example_01d_base
2019-01-01 23:00:00,0,0,Unit 42,0,0,example_01d_base
2019-01-01 21:00:00,0,0,Unit 43,0,0,example_01d_base
2019-01-01 22:00:00,0,0,Unit 43,0,0,example_01d_base
2019-01-01 23:00:00,0,0,Unit 43,0,0,example_01d_base
2019-01-01 21:00:00,0,0,Unit 44,0,0,example_01d_base
2019-01-01 22:00:00,0,0,Unit 44,0,0,example_01d_base
2019-01-01 23:00:00,0,0,Unit 44,0,0,example_01d_base
2019-01-01 21:00:00,0,0,Unit 45,0,0,example_01d_base
2019-01-01 22:00:00,0,0,Unit 45,0,0,example_01d_base
2019-01-01 23:00:00,0,0,Unit 45,0,0,example_01d_base
2019-01-01 21:00:00,0,0,Unit 46,0,0,example_01d_base
2019-01-01 22:00:00,0,0,Unit 46,0,0,example_01d_base
2019-01-01 23:00:00,0,0,Unit 46,0,0,example_01d_base
2019-01-01 21:00:00,0,0,Unit 47,0,0,example_01d_base
2019-01-01 22:00:00,0,0,Unit 47,0,0,example_01d_base
2019-01-01 23:00:00,0,0,Unit 47,0,0,example_01d_base
2019-01-01 21:00:00,0,0,Unit 48,0,0,example_01d_base
2019-01-01 22:00:00,0,0,Unit 48,0,0,example_01d_base
2019-01-01 23:00:00,0,0,Unit 48,0,0,example_01d_base
2019-01-01 21:00:00,0,0,Unit 49,0,0,example_01d_base
2019-01-01 22:00:00,0,0,Unit 49,0,0,example_01d_base
2019-01-01 23:00:00,0,0,Unit 49,0,0,example_01d_base
2019-01-01 21:00:00,0,0,Unit 50,0,0,example_01d_base
2019-01-01 22:00:00,0,0,Unit 50,0,0,example_01d_base
2019-01-01 23:00:00,0,0,Unit 50,0,0,example_01d_base
2019-01-01 21:00:00,0,0,Unit 1,0,0,example_01d_base
2019-01-01 22:00:00,0,0,Unit 1,0,0,example_01d_base
2019-01-01 23:00:00,0,0,Unit 1,0,0,example_01d_base
2019-01-01 21:00:00,0,0,Unit 2,0,0,example_01d_base
2019-01-01 22:00:00,0,0,Unit 2,0,0,example_01d_base
2019-01-01 23:00:00,0,0,Unit 2,0,0,example_01d_base
2019-01-01 21:00:00,0,0,Unit 3,0,0,example_01d_base
2019-01-01 22:00:00,0,0,Unit 3,0,0,example_01d_base
2019-01-01 23:00:00,0,0,Unit 3,0,0,example_01d_base
2019-01-01 21:00:00,0,0,Unit 4,0,0,example_01d_base
2019-01-01 22:00:00,0,0,Unit 4,0,0,example_01d_base
2019-01-01 23:00:00,0,0,Unit 4,0,0,example_01d_base
2019-01-01 21:00:00,0,0,Unit 5,0,0,example_01d_base
2019-01-01 22:00:00,0,0,Unit 5,0,0,example_01d_base
2019-01-01 23:00:00,0,0,Unit 5,0,0,example_01d_base
2019-01-01 21:00:00,0,0,Unit 6,0,0,example_01d_base
2019-01-01 22:00:00,0,0,Unit 6,0,0,example_01d_base
2019-01-01 23:00:00,0,0,Unit 6,0,0,example_01d_base
2019-01-01 21:00:00,0,0,Unit 7,0,0,example_01d_base
2019-01-01 22:00:00,0,0,Unit 7,0,0,example_01d_base
2019-01-01 23:00:00,0,0,Unit 7,0,0,example_01d_base
2019-01-01 21:00:00,0,0,Unit 8,0,0,example_01d_base
2019-01-01 22:00:00,0,0,Unit 8,0,0,example_01d_base
2019-01-01 23:00:00,0,0,Unit 8,0,0,example_01d_base
2019-01-01 21:00:00,0,0,Unit 9,0,0,example_01d_base
2019-01-01 22:00:00,0,0,Unit 9,0,0,example_01d_base
2019-01-01 23:00:00,0,0,Unit 9,0,0,example_01d_base
2019-01-01 21:00:00,0,0,Unit 10,0,0,example_01d_base
2019-01-01 22:00:00,0,0,Unit 10,0,0,example_01d_base
2019-01-01 23:00:00,0,0,Unit 10,0,0,example_01d_base
2019-01-02 00:00:00,-2400,7.2e+06,demand_north_1,,-93600,example_01d_base
2019-01-02 01:00:00,-2800,8.4e+06,demand_north_1,,-1.092e+05,example_01d_base
2019-01-02 02:00:00,-3200,9.6e+06,demand_north_1,,-1.248e+05,example_01d_base
2019-01-02 03:00:00,-3600,1.08e+07,demand_north_1,,-1.368e+05,example_01d_base
2019-01-02 04:00:00,-4000,1.2e+07,demand_north_1,,-1.52e+05,example_01d_base
2019-01-02 05:00:00,-4400,1.32e+07,demand_north_1,,-1.672e+05,example_01d_base
2019-01-02 06:00:00,-4800,1.44e+07,demand_north_1,,-1.824e+05,example_01d_base
2019-01-02 07:00:00,-5200,1.56e+07,demand_north_1,,-1.976e+05,example_01d_base
2019-01-02 08:00:00,-5600,1.68e+07,demand_north_1,,-2.128e+05,example_01d_base
2019-01-02 09:00:00,-6000,1.8e+07,demand_north_1,,-2.28e+05,example_01d_base
2019-01-02 10:00:00,-6400,1.92e+07,demand_north_1,,-2.432e+05,example_01d_base
2019-01-02 11:00:00,-6800,2.04e+07,demand_north_1,,-2.516e+05,example_01d_base
2019-01-02 12:00:00,-7200,2.16e+07,demand_north_1,,-2.664e+05,example_01d_base
2019-01-02 13:00:00,-7600,2.28e+07,demand_north_1,,-2.812e+05,example_01d_base
2019-01-02 14:00:00,-8000,2.4e+07,demand_north_1,,-2.96e+05,example_01d_base
2019-01-02 15:00:00,-8400,2.52e+07,demand_north_1,,-3.108e+05,example_01d_base
2019-01-02 16:00:00,-8800,2.64e+07,demand_north_1,,-3.256e+05,example_01d_base
2019-01-02 17:00:00,-9200,2.76e+07,demand_north_1,,-3.404e+05,example_01d_base
2019-01-02 18:00:00,-9600,2.88e+07,demand_north_1,,-3.552e+05,example_01d_base
2019-01-02 19:00:00,-10000,3e+07,demand_north_1,,-3.6e+05,example_01d_base
2019-01-02 20:00:00,-10400,3.12e+07,demand_north_1,,-3.744e+05,example_01d_base
2019-01-02 00:00:00,-2400,7.2e+06,demand_north_2,,-93600,example_01d_base
2019-01-02 01:00:00,-2800,8.4e+06,demand_north_2,,-1.092e+05,example_01d_base
2019-01-02 02:00:00,-3200,9.6e+06,demand_north_2,,-1.248e+05,example_01d_base
2019-01-02 03:00:00,-3600,1.08e+07,demand_north_2,,-1.368e+05,example_01d_base
2019-01-02 04:00:00,-4000,1.2e+07,demand_north_2,,-1.52e+05,example_01d_base
2019-01-02 05:00:00,-4400,1.32e+07,demand_north_2,,-1.672e+05,example_01d_base
2019-01-02 06:00:00,-4800,1.44e+07,demand_north_2,,-1.824e+05,example_01d_base
2019-01-02 07:00:00,-5200,1.56e+07,demand_north_2,,-1.976e+05,example_01d_base
2019-01-02 08:00:00,-5600,1.68e+07,demand_north_2,,-2.128e+05,example_01d_base
2019-01-02 09:00:00,-6000,1.8e+07,demand_north_2,,-2.28e+05,example_01d_base
2019-01-02 10:00:00,-6400,1.92e+07,demand_north_2,,-2.432e+05,example_01d_base
2019-01-02 11:00:00,-6800,2.04e+07,demand_north_2,,-2.516e+05,example_01d_base
2019-01-02 12:00:00,-7200,2.16e+07,demand_north_2,,-2.664e+05,example_01d_base
2019-01-02 13:00:00,-7600,2.28e+07,demand_north_2,,-2.812e+05,example_01d_base
2019-01-02 14:00:00,-8000,2.4e+07,demand_north_2,,-2.96e+05,example_01d_base
2019-01-02 15:00:00,-8400,2.52e+07,demand_north_2,,-3.108e+05,example_01d_base
2019-01-02 16:00:00,-8800,2.64e+07,demand_north_2,,-3.256e+05,example_01d_base
2019-01-02 17:00:00,-9200,2.76e+07,demand_north_2,,-3.404e+05,example_01d_base
2019-01-02 18:00:00,-9600,2.88e+07,demand_north_2,,-3.552e+05,example_01d_base
2019-01-02 19:00:00,-10000,3e+07,demand_north_2,,-3.6e+05,example_01d_base
2019-01-02 20:00:00,-10400,3.12e+07,demand_north_2,,-3.744e+05,example_01d_base
2019-01-02 00:00:00,-480,1.44e+06,demand_east,,-18720,example_01d_base
2019-01-02 01:00:00,-560,1.68e+06,demand_east,,-21840,example_01d_base
2019-01-02 02:00:00,-640,1.92e+06,demand_east,,-24960,example_01d_base
2019-01-02 03:00:00,-720,2.16e+06,demand_east,,-27360,example_01d_base
2019-01-02 04:00:00,-800,2.4e+06,demand_east,,-30400,example_01d_base
2019-01-02 05:00:00,-880,2.64e+06,demand_east,,-33440,example_01d_base
2019-01-02 06:00:00,-960,2.88e+06,demand_east,,-36480,example_01d_base
2019-01-02 07:00:00,-1040,3.12e+06,demand_east,,-39520,example_01d_base
2019-01-02 08:00:00,-1120,3.36e+06,demand_east,,-42560,example_01d_base
2019-01-02 09:00:00,-1200,3.6e+06,demand_east,,-45600,example_01d_base
2019-01-02 10:00:00,-1280,3.84e+06,demand_east,,-48640,example_01d_base
2019-01-02 11:00:00,-1360,4.08e+06,demand_east,,-50320,example_01d_base
2019-01-02 12:00:00,-1440,4.32e+06,demand_east,,-53280,example_01d_base
2019-01-02 13:00:00,-1520,4.56e+06,demand_east,,-56240,example_01d_base
2019-01-02 14:00:00,-1600,4.8e+06,demand_east,,-59200,example_01d_base
2019-01-02 15:00:00,-1680,5.04e+06,demand_east,,-62160,example_01d_base
2019-01-02 16:00:00,-1760,5.28e+06,demand_east,,-65120,example_01d_base
2019-01-02 17:00:00,-1840,5.52e+06,demand_east,,-68080,example_01d_base
2019-01-02 18:00:00,-1920,5.76e+06,demand_east,,-71040,example_01d_base
2019-01-02 19:00:00,-2000,6e+06,demand_east,,-72000,example_01d_base
2019-01-02 20:00:00,-2080,6.24e+06,demand_east,,-74880,example_01d_base
2019-01-02 00:00:00,-17400,5.22e+07,demand_south,,-6.786e+05,example_01d_base
2019-01-02 01:00:00,-16800,5.04e+07,demand_south,,-6.552e+05,example_01d_base
2019-01-02 02:00:00,-16200,4.86e+07,demand_south,,-6.318e+05,example_01d_base
2019-01-02 03:00:00,-15600,4.68e+07,demand_south,,-5.928e+05,example_01d_base
2019-01-02 04:00:00,-15000,4.5e+07,demand_south,,-5.7e+05,example_01d_base
2019-01-02 05:00:00,-14400,4.32e+07,demand_south,,-5.472e+05,example_01d_base
2019-01-02 06:00:00,-13800,4.14e+07,demand_south,,-5.244e+05,example_01d_base
2019-01-02 07:00:00,-13200,3.96e+07,demand_south,,-5.016e+05,example_01d_base
2019-01-02 08:00:00,-12600,3.78e+07,demand_south,,-4.788e+05,example_01d_base
2019-01-02 09:00:00,-12000,3.6e+07,demand_south,,-4.56e+05,example_01d_base
2019-01-02 10:00:00,-11400,3.42e+07,demand_south,,-4.332e+05,example_01d_base
2019-01-02 11:00:00,-10800,3.24e+07,demand_south,,-3.996e+05,example_01d_base
2019-01-02 12:00:00,-10200,3.06e+07,demand_south,,-3.774e+05,example_01d_base
2019-01-02 13:00:00,-9600,2.88e+07,demand_south,,-3.552e+05,example_01d_base
2019-01-02 14:00:00,-9000,2.7e+07,demand_south,,-3.33e+05,example_01d_base
2019-01-02 15:00:00,-8400,2.52e+07,demand_south,,-3.108e+05,example_01d_base
2019-01-02 16:00:00,-7800,2.34e+07,demand_south,,-2.886e+05,example_01d_base
2019-01-02 17:00:00,-7200,2.16e+07,demand_south,,-2.664e+05,example_01d_base
2019-01-02 18:00:00,-6600,1.98e+07,demand_south,,-2.442e+05,example_01d_base
2019-01-02 19:00:00,-6000,1.8e+07,demand_south,,-2.16e+05,example_01d_base
2019-01-02 20:00:00,-5400,1.62e+07,demand_south,,-1.944e+05,example_01d_base
2019-01-02 00:00:00,-11600,3.48e+07,demand_west,,-4.524e+05,example_01d_base
2019-01-02 01:00:00,-11200,3.36e+07,demand_west,,-4.368e+05,example_01d_base
2019-01-02 02:00:00,-10800,3.24e+07,demand_west,,-4.212e+05,example_01d_base
2019-01-02 03:00:00,-10400,3.12e+07,demand_west,,-3.952e+05,example_01d_base
2019-01-02 04:00:00,-10000,3e+07,demand_west,,-3.8e+05,example_01d_base
2019-01-02 05:00:00,-9600,2.88e+07,demand_west,,-3.648e+05,example_01d_base
2019-01-02 06:00:00,-9200,2.76e+07,demand_west,,-3.496e+05,example_01d_base
2019-01-02 07:00:00,-8800,2.64e+07,demand_west,,-3.344e+05,example_01d_base
2019-01-02 08:00:00,-8400,2.52e+07,demand_west,,-3.192e+05,example_01d_base
2019-01-02 09:00:00,-8000,2.4e+07,demand_west,,-3.04e+05,example_01d_base
2019-01-02 10:00:00,-7600,2.28e+07,demand_west,,-2.888e+05,example_01d_base
2019-01-02 11:00:00,-7200,2.16e+07,demand_west,,-2.664e+05,example_01d_base
2019-01-02 12:00:00,-6800,2.04e+07,demand_west,,-2.516e+05,example_01d_base
2019-01-02 13:00:00,-6400,1.92e+07,demand_west,,-2.368e+05,example_01d_base
2019-01-02 14:00:00,-6000,1.8e+07,demand_west,,-2.22e+05,example_01d_base
2019-01-02 15:00:00,-5600,1.68e+07,demand_west,,-2.072e+05,example_01d_base
2019-01-02 16:00:00,-5200,1.56e+07,demand_west,,-1.924e+05,example_01d_base
2019-01-02 17:00:00,-4800,1.44e+07,demand_west,,-1.776e+05,example_01d_base
2019-01-02 18:00:00,-4400,1.32e+07,demand_west,,-1.628e+05,example_01d_base
2019-01-02 19:00:00,-4000,1.2e+07,demand_west,,-1.44e+05,example_01d_base
2019-01-02 20:00:00,-3600,1.08e+07,demand_west,,-1.296e+05,example_01d_base
2019-01-02 00:00:00,1000,15000,Unit 11,0,39000,example_01d_base
2019-01-02 01:00:00,1000,15000,Unit 11,0,39000,example_01d_base
2019-01-02 02:00:00,1000,15000,Unit 11,0,39000,example_01d_base
2019-01-02 03:00:00,1000,15000,Unit 11,0,38000,example_01d_base
2019-01-02 04:00:00,1000,15000,Unit 11,0,38000,example_01d_base
2019-01-02 05:00:00,1000,15000,Unit 11,0,38000,example_01d_base
2019-01-02 06:00:00,1000,15000,Unit 11,0,38000,example_01d_base
2019-01-02 07:00:00,1000,15000,Unit 11,0,38000,example_01d_base
2019-01-02 08:00:00,1000,15000,Unit 11,0,38000,example_01d_base
2019-01-02 09:00:00,1000,15000,Unit 11,0,38000,example_01d_base
2019-01-02 10:00:00,1000,15000,Unit 11,0,38000,example_01d_base
2019-01-02 11:00:00,1000,15000,Unit 11,0,37000,example_01d_base
2019-01-02 12:00:00,1000,15000,Unit 11,0,37000,example_01d_base
2019-01-02 13:00:00,1000,15000,Unit 11,0,37000,example_01d_base
2019-01-02 14:00:00,1000,15000,Unit 11,0,37000,example_01d_base
2019-01-02 15:00:00,1000,15000,Unit 11,0,37000,example_01d_base
2019-01-02 16:00:00,1000,15000,Unit 11,0,37000,example_01d_base
2019-01-02 17:00:00,1000,15000,Unit 11,0,37000,example_01d_base
2019-01-02 18:00:00,1000,15000,Unit 11,0,37000,example_01d_base
2019-01-02 19:00:00,1000,15000,Unit 11,0,36000,example_01d_base
2019-01-02 20:00:00,1000,15000,Unit 11,0,36000,example_01d_base
2019-01-02 00:00:00,1000,16000,Unit 12,0,39000,example_01d_base
2019-01-02 01:00:00,1000,16000,Unit 12,0,39000,example_01d_base
2019-01-02 02:00:00,1000,16000,Unit 12,0,39000,example_01d_base
2019-01-02 03:00:00,1000,16000,Unit 12,0,38000,example_01d_base
2019-01-02 04:00:00,1000,16000,Unit 12,0,38000,example_01d_base
2019-01-02 05:00:00,1000,16000,Unit 12,0,38000,example_01d_base
2019-01-02 06:00:00,1000,16000,Unit 12,0,38000,example_01d_base
2019-01-02 07:00:00,1000,16000,Unit 12,0,38000,example_01d_base
2019-01-02 08:00:00,1000,16000,Unit 12,0,38000,example_01d_base
2019-01-02 09:00:00,1000,16000,Unit 12,0,38000,example_01d_base
2019-01-02 10:00:00,1000,16000,Unit 12,0,38000,example_01d_base
2019-01-02 11:00:00,1000,16000,Unit 12,0,37000,example_01d_base
2019-01-02 12:00:00,1000,16000,Unit 12,0,37000,example_01d_base
2019-01-02 13:00:00,1000,16000,Unit 12,0,37000,example_01d_base
2019-01-02 14:00:00,1000,16000,Unit 12,0,37000,example_01d_base
2019-01-02 15:00:00,1000,16000,Unit 12,0,37000,example_01d_base
2019-01-02 16:00:00,1000,16000,Unit 12,0,37000,example_01d_base
2019-01-02 17:00:00,1000,16000,Unit 12,0,37000,example_01d_base
2019-01-02 18:00:00,1000,16000,Unit 12,0,37000,example_01d_base
2019-01-02 19:00:00,1000,16000,Unit 12,0,36000,example_01d_base
2019-01-02 20:00:00,1000,16000,Unit 12,0,36000,example_01d_base
2019-01-02 00:00:00,1000,17000,Unit 13,0,39000,example_01d_base
2019-01-02 01:00:00,1000,17000,Unit 13,0,39000,example_01d_base
2019-01-02 02:00:00,1000,17000,Unit 13,0,39000,example_01d_base
2019-01-02 03:00:00,1000,17000,Unit 13,0,38000,example_01d_base
2019-01-02 04:00:00,1000,17000,Unit 13,0,38000,example_01d_base
2019-01-02 05:00:00,1000,17000,Unit 13,0,38000,example_01d_base
2019-01-02 06:00:00,1000,17000,Unit 13,0,38000,example_01d_base
2019-01-02 07:00:00,1000,17000,Unit 13,0,38000,example_01d_base
2019-01-02 08:00:00,1000,17000,Unit 13,0,38000,example_01d_base
2019-01-02 09:00:00,1000,17000,Unit 13,0,38000,example_01d_base
2019-01-02 10:00:00,1000,17000,Unit 13,0,38000,example_01d_base
2019-01-02 11:00:00,1000,17000,Unit 13,0,37000,example_01d_base
2019-01-02 12:00:00,1000,17000,Unit 13,0,37000,example_01d_base
2019-01-02 13:00:00,1000,17000,Unit 13,0,37000,example_01d_base
2019-01-02 14:00:00,1000,17000,Unit 13,0,37000,example_01d_base
2019-01-02 15:00:00,1000,17000,Unit 13,0,37000,example_01d_base
2019-01-02 16:00:00,1000,17000,Unit 13,0,37000,example_01d_base
2019-01-02 17:00:00,1000,17000,Unit 13,0,37000,example_01d_base
2019-01-02 18:00:00,1000,17000,Unit 13,0,37000,example_01d_base
2019-01-02 19:00:00,1000,17000,Unit 13,0,36000,example_01d_base
2019-01-02 20:00:00,1000,17000,Unit 13,0,36000,example_01d_base
2019-01-02 00:00:00,1000,18000,Unit 14,0,39000,example_01d_base
2019-01-02 01:00:00,1000,18000,Unit 14,0,39000,example_01d_base
2019-01-02 02:00:00,1000,18000,Unit 14,0,39000,example_01d_base
2019-01-02 03:00:00,1000,18000,Unit 14,0,38000,example_01d_base
2019-01-02 04:00:00,1000,18000,Unit 14,0,38000,example_01d_base
2019-01-02 05:00:00,1000,18000,Unit 14,0,38000,example_01d_base
2019-01-02 06:00:00,1000,18000,Unit 14,0,38000,example_01d_base
2019-01-02 07:00:00,1000,18000,Unit 14,0,38000,example_01d_base
2019-01-02 08:00:00,1000,18000,Unit 14,0,38000,example_01d_base
2019-01-02 09:00:00,1000,18000,Unit 14,0,38000,example_01d_base
2019-01-02 10:00:00,1000,18000,Unit 14,0,38000,example_01d_base
2019-01-02 11:00:00,1000,18000,Unit 14,0,37000,example_01d_base
2019-01-02 12:00:00,1000,18000,Unit 14,0,37000,example_01d_base
2019-01-02 13:00:00,1000,18000,Unit 14,0,37000,example_01d_base
2019-01-02 14:00:00,1000,18000,Unit 14,0,37000,example_01d_base
2019-01-02 15:00:00,1000,18000,Unit 14,0,37000,example_01d_base
2019-01-02 16:00:00,1000,18000,Unit 14,0,37000,example_01d_base
2019-01-02 17:00:00,1000,18000,Unit 14,0,37000,example_01d_base
2019-01-02 18:00:00,1000,18000,Unit 14,0,37000,example_01d_base
2019-01-02 19:00:00,1000,18000,Unit 14,0,36000,example_01d_base
2019-01-02 20:00:00,1000,18000,Unit 14,0,36000,example_01d_base
2019-01-02 00:00:00,1000,19000,Unit 15,0,39000,example_01d_base
2019-01-02 01:00:00,1000,19000,Unit 15,0,39000,example_01d_base
2019-01-02 02:00:00,1000,19000,Unit 15,0,39000,example_01d_base
2019-01-02 03:00:00,1000,19000,Unit 15,0,38000,example_01d_base
2019-01-02 04:00:00,1000,19000,Unit 15,0,38000,example_01d_base
2019-01-02 05:00:00,1000,19000,Unit 15,0,38000,example_01d_base
2019-01-02 06:00:00,1000,19000,Unit 15,0,38000,example_01d_base
